,0,1,2,3,>4
typeface,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
township of Iowa,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
residential building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
gas-fired power station,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
power station,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
social organism behavior,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
behavior,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
neighborhood,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
high school,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of New York,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fourth-class city,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
permanent establishment,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
former village,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
serial,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
intangible good,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
audiovisual work,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
lake,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Wikimedia internal item,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Wikimedia page outside the main knowledge tree,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
animated character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
illuminated manuscript,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
request stop,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
railway halt,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
text,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
non-fiction,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
headland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
promontory,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
trail map,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
first-order metaclass,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
(meta)class,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
water trail,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
perceptible object,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.10909090909090909,0.7454545454545455
class,0.0,0.01818181818181818,0.0,0.09090909090909091,0.8909090909090909
noble family,0.9272727272727272,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.0
station located underground,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
subterranea,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
magazine,0.9454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0
administrative territorial entity of Switzerland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
municipality of Switzerland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
city of Switzerland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
scholarly publication,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
movie theater,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
hydraulic structure,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
dam,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
archaeological site,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
terrain,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
find spot,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
arena,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
event venue,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
storage,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tower,0.9454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0
symmetric function,0.9454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0
metro station,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
formalization,0.9454545454545454,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.0
data,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
magnitude,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tensor,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
function,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
state park of the United States,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cadastral division,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
station located on surface,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
New England town,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ridge,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sierra,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
motion,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
recurring,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Wikinews article,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
lands administrative division of New South Wales,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
place with town rights and privileges,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Missouri,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mode of transport,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional species,0.9636363636363636,0.01818181818181818,0.0,0.01818181818181818,0.0
land vehicle,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
rolling stock,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
means,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
railway traction vehicle,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
finished good,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
rail guided transport,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sensemaking,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
rail transport,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
converter,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tool,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
land transport,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
locomotive,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
definition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
television character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional taxon,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Virginia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Virginia,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative territorial entity of Missouri,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Pennsylvania,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of Maryland,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
paddle steamer,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
print,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
engineering,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Tasmanian Legislative Council electoral division,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Constituency of the Parliament of England,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
constituency of the House of Commons,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
single-member district,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mobile network operator,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
type of business entity,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
legal form,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
description,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
connect,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Japanese TV series,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public transport authority,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
lighthouse,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
museum of culture,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
radio station,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
broadcaster,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
shoal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
outdoor concert venue,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
archetype,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
addition,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional event,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
literary archetype,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
supervillain,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
variable-order metaclass,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
game,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
application,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
navigational aid,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mark,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
street,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
road,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
township of Pennsylvania,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
protected area of Canada,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
tunnel,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
international tunnel,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
transborder structure,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
township of Ohio,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
combat,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
battle,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
waterfall,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional animal character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
electoral district of Canada,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
federal electoral district of Canada,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
theatrical character,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
manga,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional city,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Wissenschaft,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
farm,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
administrative building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
building of public administration,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
local education agency,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
special-purpose district of the United States,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
government agency,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
school district in the United States,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public authority,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
public body,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
homestead,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
farming business,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
plantation,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
group of structures or buildings,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
ensemble,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
stream,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
Carnegie library,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
sculpture,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
geological massif,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
township of Michigan,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
fictional analog of a type of organism,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
class of fictional entities,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
chemical compound,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
workplace,0.9454545454545454,0.01818181818181818,0.03636363636363636,0.0,0.0
township of New Jersey,0.9454545454545454,0.01818181818181818,0.03636363636363636,0.0,0.0
academic institution,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
university,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
specialized educational institution,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
private educational institution,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
baseball team,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
civic building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
county of South Dakota,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
performing arts genre,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
applied science,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mobile telecommunication technology,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
telecommunication technology,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
technology,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
economic branch,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
cell line,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
artist,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
actor,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
individual animal,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
dog,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
town of Connecticut,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
land-grant university,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
colleges and universities in the United States,0.9636363636363636,0.01818181818181818,0.01818181818181818,0.0,0.0
state or insular area capital in the United States,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
library building,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
mobile phone standard,0.9818181818181818,0.01818181818181818,0.0,0.0,0.0
concrete object,0.0,0.0,0.0,0.0,1.0
organization,0.0,0.0,0.03636363636363636,0.05454545454545454,0.9090909090909091
artificial geographic entity,0.0,0.0,0.01818181818181818,0.0,0.9818181818181818
cycling team season,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
object,0.0,0.0,0.0,0.01818181818181818,0.9818181818181818
agent,0.0,0.0,0.03636363636363636,0.03636363636363636,0.9272727272727272
individual,0.0,0.0,0.03636363636363636,0.03636363636363636,0.9272727272727272
impact crater,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
structure,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
object,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
system,0.0,0.0,0.03636363636363636,0.05454545454545454,0.9090909090909091
group of physical objects,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
structure,0.0,0.0,0.01818181818181818,0.01818181818181818,0.9636363636363636
abstract object,0.0,0.0,0.0,0.01818181818181818,0.9818181818181818
artificial physical object,0.0,0.0,0.0,0.01818181818181818,0.9818181818181818
base material,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
physical object,0.0,0.0,0.0,0.0,1.0
diocese of the Catholic Church,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
group,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
administrative territorial entity,0.0,0.0,0.05454545454545454,0.05454545454545454,0.8909090909090909
territorial entity,0.0,0.0,0.01818181818181818,0.01818181818181818,0.9636363636363636
human-geographic territorial entity,0.0,0.0,0.03636363636363636,0.07272727272727272,0.8909090909090909
administrative territorial entity of a single country,0.0,0.0,0.05454545454545454,0.05454545454545454,0.8909090909090909
artificial entity,0.0,0.0,0.0,0.0,1.0
geographic entity,0.0,0.0,0.0,0.0,1.0
entity,0.0,0.0,0.0,0.0,1.0
literary element,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
group of living things,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
spacio-temporal entity,0.0,0.0,0.0,0.0,1.0
spatial entity,0.0,0.0,0.0,0.0,1.0
geographical object,0.0,0.0,0.01818181818181818,0.0,0.9818181818181818
geographic region,0.0,0.0,0.01818181818181818,0.01818181818181818,0.9636363636363636
administrative territorial entity of the United States,0.0,0.0,0.05454545454545454,0.09090909090909091,0.8545454545454545
group of humans,0.0,0.0,0.03636363636363636,0.0,0.9636363636363636
private university,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
rank of an order,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
information,0.01818181818181818,0.0,0.16363636363636364,0.23636363636363636,0.5818181818181818
literary genre,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
light source,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
mental process,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
art,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
Language arts,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
play,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
freely redistributable software,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
ice hockey team,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
company,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
process engineering,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
unisex given name,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
art material,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
borough of New Jersey,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
government building,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
state capital,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
humanities,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
signal towers (elevated structures),0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
cost,0.9636363636363636,0.0,0.01818181818181818,0.01818181818181818,0.0
literature,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
free software,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
rank,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
rank,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
measurement technique,0.9636363636363636,0.0,0.03636363636363636,0.0,0.0
short film,0.9636363636363636,0.0,0.03636363636363636,0.0,0.0
bounty,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
public library,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
airport,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
award,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
expenditure,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
stimulus,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
series,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
consolidated city-county,0.9818181818181818,0.0,0.0,0.0,0.01818181818181818
soil type,0.9818181818181818,0.0,0.01818181818181818,0.0,0.0
